"H1","pth","label","relFCs"
"7184","fear/image0036334.jpg","fear","0.8463648844552196"
"7185","fear/image0036335.jpg","surprise","0.8411375285337148"
"7186","fear/image0036340.jpg","surprise","0.8257263157993703"
"7187","fear/image0036342.jpg","disgust","0.7990072381038443"
"7188","fear/image0036352.jpg","fear","0.663232714522277"
"7189","fear/image0036353.jpg","fear","0.8385083842962535"
"7190","fear/image0036358.jpg","fear","0.8672520869290826"
"7191","fear/image0036363.jpg","fear","0.837438768091099"
"7192","fear/image0036364.jpg","fear","0.8585431871647563"
"7193","fear/image0036365.jpg","surprise","0.8419585626253789"
"7194","fear/image0036366.jpg","fear","0.5636657744004652"
"7195","fear/image0036367.jpg","fear","0.8888298677772601"
"7196","fear/image0036370.jpg","anger","0.7837493248478643"
"7197","fear/image0036371.jpg","fear","0.8355481427782306"
"7198","fear/image0036372.jpg","surprise","0.8087367297811928"
"7199","fear/image0036375.jpg","fear","0.79341306079685"
"7200","fear/image0036383.jpg","fear",""
"7201","fear/image0036390.jpg","fear","0.8159561201662926"
"7202","fear/image0036397.jpg","fear","0.7097380749338537"
"7203","fear/image0036398.jpg","fear","0.8366003610285986"
"7204","fear/image0036399.jpg","fear","0.8844458334569124"
"7205","fear/image0036401.jpg","surprise","0.8567441522814027"
"7206","fear/image0036403.jpg","fear",""
"7207","fear/image0036405.jpg","sad","0.8562149639720865"
"7208","fear/image0036416.jpg","fear","0.8354586772882702"
"7209","fear/image0036420.jpg","fear","0.8382368447385425"
"7210","fear/image0036422.jpg","disgust","0.7081577137359524"
"7211","fear/image0036429.jpg","fear",""
"7212","fear/image0036430.jpg","fear",""
"7213","fear/image0036431.jpg","fear","0.8307917733315933"
"7214","fear/image0036432.jpg","fear","0.8251377253874097"
"7215","fear/image0036444.jpg","fear","0.8239238748632716"
"7216","fear/image0036446.jpg","fear","0.8879207460825678"
"7217","fear/image0036449.jpg","fear","0.7933270285710728"
"7218","fear/image0036450.jpg","fear","0.8467287210384387"
"7219","fear/image0036452.jpg","fear","0.8935223135087201"
"7220","fear/image0036459.jpg","fear","0.8860453929860554"
"7221","fear/image0036461.jpg","surprise","0.7014772362011539"
"7222","fear/image0036466.jpg","fear","0.8168355658416268"
"7223","fear/image0036471.jpg","sad","0.8303015469547085"
"7224","fear/image0036477.jpg","fear","0.8927165984650709"
"7225","fear/image0036479.jpg","disgust","0.8375564945885725"
"7226","fear/image0036484.jpg","surprise","0.734612313583801"
"7227","fear/image0036492.jpg","fear","0.84283438813892"
"7228","fear/image0036502.jpg","fear","0.8474190852616543"
"7229","fear/image0036503.jpg","fear","0.8167066682156361"
"7230","fear/image0036505.jpg","surprise","0.7109730946136468"
"7231","fear/image0036506.jpg","surprise","0.8665561676389449"
"7232","fear/image0036513.jpg","disgust","0.7279423725167776"
"7233","fear/image0036521.jpg","surprise","0.7946574277661894"
"7234","fear/image0036522.jpg","fear","0.6773695114234126"
"7235","fear/image0036523.jpg","fear","0.8755178233780762"
"7236","fear/image0036526.jpg","surprise","0.8622531392662661"
"7237","fear/image0036532.jpg","sad","0.8585119547538905"
"7238","fear/image0036533.jpg","fear","0.6996930431211922"
"7239","fear/image0036534.jpg","fear","0.7918931541197779"
"7240","fear/image0036544.jpg","fear","0.8140909275583967"
"7241","fear/image0036550.jpg","surprise","0.8161822988995264"
"7242","fear/image0036560.jpg","fear","0.8177181409991227"
"7243","fear/image0036562.jpg","fear","0.7712258761697244"
"7244","fear/image0036570.jpg","fear","0.8362096426420377"
"7245","fear/image0036588.jpg","fear",""
"7246","fear/image0036589.jpg","fear","0.8184072981590298"
"7247","fear/image0036592.jpg","disgust","0.8326047507681995"
"7248","fear/image0036596.jpg","fear",""
"7249","fear/image0036597.jpg","disgust","0.7903161266321718"
"7250","fear/image0036599.jpg","fear","0.8211769821676886"
"7251","fear/image0036606.jpg","fear",""
"7252","fear/image0036609.jpg","disgust","0.8331145478400326"
"7253","fear/image0036616.jpg","fear","0.7616008223662962"
"7254","fear/image0036622.jpg","fear","0.8981448032060616"
"7255","fear/image0036623.jpg","fear","0.7765498091826336"
"7256","fear/image0036627.jpg","fear","0.8243535054006103"
"7257","fear/image0036631.jpg","fear","0.8662047062486727"
"7258","fear/image0036645.jpg","fear","0.8659025585760397"
"7259","fear/image0036647.jpg","surprise","0.8621291166971364"
"7260","fear/image0036648.jpg","fear",""
"7261","fear/image0036649.jpg","fear","0.8249652968239001"
"7262","fear/image0036652.jpg","fear",""
"7263","fear/image0036658.jpg","fear","0.8275081902416305"
"7264","fear/image0036659.jpg","sad","0.8399754739568709"
"7265","fear/image0036660.jpg","sad","0.8098512269781736"
"7266","fear/image0036663.jpg","surprise","0.8781714793302262"
"7267","fear/image0036670.jpg","fear","0.7855934613656151"
"7268","fear/image0036671.jpg","fear","0.7336392925509414"
"7269","fear/image0036679.jpg","fear","0.8235946709787026"
"7270","fear/image0036680.jpg","disgust","0.8902805405285965"
"7271","fear/image0036687.jpg","fear","0.8786195768220414"
"7272","fear/image0036690.jpg","fear","0.8991342008311639"
"7273","fear/image0036691.jpg","anger","0.8666880128841031"
"7274","fear/image0036692.jpg","fear","0.8895049999695652"
"7275","fear/image0036695.jpg","fear","0.8934714417664981"
"7276","fear/image0036699.jpg","fear",""
"7277","fear/image0036703.jpg","fear","0.7789727321002196"
"7278","fear/image0036719.jpg","fear","0.8781469673546458"
"7279","fear/image0036730.jpg","fear","0.8366883952803389"
"7280","fear/image0036734.jpg","anger","0.802553865483348"
"7281","fear/image0036740.jpg","fear",""
"7282","fear/image0036743.jpg","fear","0.8770593730353781"
"7283","fear/image0036749.jpg","fear","0.8083164314086232"
"7284","fear/image0036751.jpg","disgust","0.8287777612520495"
"7285","fear/image0036752.jpg","fear","0.8844396668644658"
"7286","fear/image0036758.jpg","fear","0.8235829750992241"
"7287","fear/image0036767.jpg","fear","0.8294976487519095"
"7288","fear/image0036770.jpg","fear","0.8104529752469722"
"7289","fear/image0036771.jpg","surprise","0.8701236790420448"
"7290","fear/image0036772.jpg","surprise","0.8449363548232894"
"7291","fear/image0036773.jpg","fear","0.8325996498373258"
"7292","fear/image0036775.jpg","fear",""
"7293","fear/image0036780.jpg","fear","0.6101187359171136"
"7294","fear/image0036783.jpg","surprise","0.8320321757327998"
"7295","fear/image0036785.jpg","sad","0.8390305505543137"
"7296","fear/image0036787.jpg","fear","0.7699532289462957"
"7297","fear/image0036793.jpg","fear","0.865533671864044"
"7298","fear/image0036794.jpg","sad","0.8367059695754365"
"7299","fear/image0036795.jpg","disgust","0.7926517045950796"
"7300","fear/image0036797.jpg","fear","0.8270432178339547"
"7301","fear/image0036806.jpg","sad","0.8323427483874457"
"7302","fear/image0036811.jpg","sad","0.828201093438923"
"7303","fear/image0036812.jpg","fear","0.8304504545863312"
"7304","fear/image0036816.jpg","fear","0.8905512444626658"
"7305","fear/image0036819.jpg","fear","0.8006878493390801"
"7306","fear/image0036820.jpg","surprise","0.8235438256594441"
"7307","fear/image0036822.jpg","surprise","0.7256300889907888"
"7308","fear/image0036823.jpg","fear","0.7449328098809999"
"7309","fear/image0036830.jpg","sad","0.7103365525834263"
"7310","fear/image0036831.jpg","fear","0.8711541242987506"
"7311","fear/image0036832.jpg","disgust","0.893475905186951"
"7312","fear/image0036838.jpg","fear","0.8120501928524395"
"7313","fear/image0036839.jpg","fear","0.8935519392872141"
"7314","fear/image0036846.jpg","fear","0.8178856354256075"
"7315","fear/image0036848.jpg","fear","0.8245527604715546"
"7316","fear/image0036850.jpg","surprise","0.7574532431545511"
"7317","fear/image0036868.jpg","fear","0.8473255009716201"
"7318","fear/image0036870.jpg","sad","0.7693620037306264"
"7319","fear/image0036873.jpg","fear","0.8221244924440577"
"7320","fear/image0036875.jpg","fear","0.8837004800075414"
"7321","fear/image0036876.jpg","fear","0.7944598504231455"
"7322","fear/image0036880.jpg","anger","0.7166224091637118"
"7323","fear/image0036881.jpg","fear","0.8518999347314535"
"7324","fear/image0036883.jpg","fear","0.8145662188119854"
"7325","fear/image0036888.jpg","surprise","0.87690111941864"
"7326","fear/image0036891.jpg","fear","0.7975571310031505"
"7327","fear/image0036892.jpg","fear","0.8302593351326533"
"7328","fear/image0036894.jpg","fear","0.8761210895168596"
"7329","fear/image0036895.jpg","disgust","0.7418193290987313"
"7330","fear/image0036900.jpg","fear","0.791296274030589"
"7331","fear/image0036903.jpg","sad","0.8728440704372987"
"7332","fear/image0036904.jpg","fear","0.8644870257524049"
"7333","fear/image0036906.jpg","fear","0.8146103025678173"
"7334","fear/image0036933.jpg","anger","0.7432315531880352"
"7335","fear/image0036936.jpg","fear","0.8330006138136131"
"7336","fear/image0036938.jpg","fear",""
"7337","fear/image0036939.jpg","fear","0.8720609696264396"
"7338","fear/image0036940.jpg","fear",""
"7339","fear/image0036943.jpg","fear","0.8409860237624229"
"7340","fear/image0036945.jpg","fear","0.8644150232969985"
"7341","fear/image0036948.jpg","fear","0.8522546275738474"
"7342","fear/image0036949.jpg","fear",""
"7343","fear/image0036952.jpg","fear","0.814362804880364"
"7344","fear/image0036954.jpg","fear","0.8749841304144537"
"7345","fear/image0036967.jpg","fear","0.7983306378821531"
"7346","fear/image0036971.jpg","surprise","0.8726801956112595"
"7347","fear/image0036972.jpg","fear","0.8598430328793716"
"7348","fear/image0036974.jpg","fear",""
"7349","fear/image0036983.jpg","fear",""
"7350","fear/image0036986.jpg","fear","0.828556726206727"
"7351","fear/image0036988.jpg","anger","0.73663884252786"
"7352","fear/image0036990.jpg","fear","0.8681476123622024"
"7353","fear/image0036994.jpg","fear","0.8952470213543506"
"7354","fear/image0036997.jpg","fear","0.8463080165146426"
"7355","fear/image0036998.jpg","surprise","0.8726709250895062"
"7356","fear/image0037001.jpg","fear","0.7847212887200781"
"7357","fear/image0037006.jpg","fear","0.8573823797089957"
"7358","fear/image0037008.jpg","anger","0.8246836485249764"
"7359","fear/image0037010.jpg","anger","0.8280583374265044"
"7360","fear/image0037012.jpg","surprise","0.8406572012564065"
"7361","fear/image0037014.jpg","fear","0.8005343819765908"
"7362","fear/image0037023.jpg","fear","0.8298236925111799"
"7363","fear/image0037029.jpg","fear","0.6590578611402708"
"7364","fear/image0037035.jpg","fear","0.8078686811482997"
"7365","fear/image0037036.jpg","fear","0.86088197445018"
"7366","fear/image0037037.jpg","fear","0.7444273637741208"
"7367","fear/image0037039.jpg","fear","0.8960338758897939"
"7368","fear/image0037041.jpg","disgust","0.8988299571283815"
"7369","fear/image0037044.jpg","fear","0.8571416587633297"
"7370","fear/image0037047.jpg","fear","0.8865714106516399"
"7371","fear/image0037052.jpg","fear","0.7607083477948657"
"7372","fear/image0037057.jpg","fear","0.8428438876154555"
"7373","fear/image0037058.jpg","fear","0.8511203463020613"
"7374","fear/image0037063.jpg","surprise","0.832732947388601"
"7375","fear/image0037075.jpg","fear","0.8392233642250247"
"7376","fear/image0037079.jpg","fear","0.8271750800438009"
"7377","fear/image0037083.jpg","fear","0.7698413118920048"
"7378","fear/image0037085.jpg","fear","0.8891719986714913"
"7379","fear/image0037086.jpg","fear","0.7334616663653883"
"7380","fear/image0037095.jpg","sad","0.8037974372670301"
"7381","fear/image0037098.jpg","fear","0.8887439220753212"
"7382","fear/image0037103.jpg","fear","0.8103588369402608"
"7383","fear/image0037105.jpg","fear","0.8151959044784841"
"7384","fear/image0037108.jpg","sad","0.8296380739506838"
"7385","fear/image0037112.jpg","fear","0.830524281718814"
"7386","fear/image0037117.jpg","disgust","0.6938559164365474"
"7387","fear/image0037120.jpg","fear","0.8614542696040157"
"7388","fear/image0037122.jpg","fear","0.8439784695518475"
"7389","fear/image0037127.jpg","sad","0.8029091665481076"
"7390","fear/image0037135.jpg","fear","0.8411712093066458"
"7391","fear/image0037139.jpg","fear","0.877012300652943"
"7392","fear/image0037148.jpg","fear","0.8872264252429007"
"7393","fear/image0037151.jpg","fear","0.8367172987979263"
"7394","fear/image0037154.jpg","fear","0.6622655594850176"
"7395","fear/image0037164.jpg","fear","0.8195402023523523"
"7396","fear/image0037169.jpg","fear","0.7692771237861932"
"7397","fear/image0037171.jpg","surprise","0.7722197284067525"
"7398","fear/image0037173.jpg","disgust","0.8422636649673287"
"7399","fear/image0037174.jpg","fear","0.8426191539563523"
"7400","fear/image0037176.jpg","fear","0.8355751479339043"
"7401","fear/image0037181.jpg","fear","0.8845379056648162"
"7402","fear/image0037182.jpg","fear","0.760856490689359"
"7403","fear/image0037184.jpg","fear","0.8230342262210069"
"7404","fear/image0037191.jpg","disgust","0.8160212260220496"
"7405","fear/image0037199.jpg","fear","0.809593824733149"
"7406","fear/image0037202.jpg","fear","0.8855071330089735"
"7407","fear/image0037203.jpg","fear","0.8828233933361785"
"7408","fear/image0037205.jpg","fear","0.8150036586187442"
"7409","fear/image0037206.jpg","fear","0.7242978487544947"
"7410","fear/image0037210.jpg","fear","0.8569743638533105"
"7411","fear/image0037212.jpg","fear","0.8370966192230864"
"7412","fear/image0037213.jpg","surprise","0.8836063749765629"
"7413","fear/image0037215.jpg","fear","0.8820057400357062"
"7414","fear/image0037224.jpg","fear","0.8171811981742928"
"7415","fear/image0037228.jpg","fear","0.8106396520090896"
"7416","fear/image0037229.jpg","sad","0.8206569067856205"
"7417","fear/image0037237.jpg","fear","0.8188920778263025"
"7418","fear/image0037245.jpg","fear","0.8939271010322699"
"7419","fear/image0037250.jpg","fear","0.8505850914550135"
"7420","fear/image0037253.jpg","sad","0.8894224891111068"
"7421","fear/image0037254.jpg","fear","0.7822890293097358"
"7422","fear/image0037264.jpg","fear","0.8273642142863833"
"7423","fear/image0037266.jpg","fear",""
"7424","fear/image0037267.jpg","anger","0.8646411124577653"
"7425","fear/image0037269.jpg","fear","0.8168150859217126"
"7426","fear/image0037270.jpg","fear","0.8907167163829255"
"7427","fear/image0037280.jpg","fear","0.8160907990222401"
"7428","fear/image0037284.jpg","disgust","0.7537021223790521"
"7429","fear/image0037287.jpg","sad","0.8507938997773604"
"7430","fear/image0037288.jpg","sad","0.7666194851424524"
"7431","fear/image0037289.jpg","fear","0.7360279300554557"
"7432","fear/image0037297.jpg","fear","0.8950703421422096"
"7433","fear/image0037300.jpg","fear","0.8425350602437008"
"7434","fear/image0037308.jpg","fear","0.8410078226182508"
"7435","fear/image0037312.jpg","fear","0.8435116335730214"
"7436","fear/image0037314.jpg","fear","0.8236528203610741"
"7437","fear/image0037317.jpg","fear","0.8034681540183819"
"7438","fear/image0037320.jpg","fear","0.7775582403093576"
"7439","fear/image0037326.jpg","fear","0.7968691406683696"
"7440","fear/image0037327.jpg","fear","0.8723068575593075"
"7441","fear/image0037331.jpg","fear","0.7795352794107693"
"7442","fear/image0037332.jpg","sad","0.7788671576990593"
"7443","fear/image0037340.jpg","surprise","0.8938832554540153"
"7444","fear/image0037342.jpg","fear","0.8424316003984461"
"7445","fear/image0037346.jpg","fear","0.882984847385086"
"7446","fear/image0037349.jpg","surprise","0.7850407517024202"
"7447","fear/image0037350.jpg","fear","0.7388426189394832"
"7448","fear/image0037351.jpg","fear","0.8139392501454803"
"7449","fear/image0037353.jpg","anger","0.7419517859290387"
"7450","fear/image0037356.jpg","fear","0.8148227224259428"
"7451","fear/image0037362.jpg","fear","0.8884302372221349"
"7452","fear/image0037363.jpg","anger","0.8281264930645927"
"7453","fear/image0037364.jpg","surprise","0.839256998509399"
"7454","fear/image0037366.jpg","fear","0.82832270224664"
"7455","fear/image0037369.jpg","fear","0.8601415348881679"
"7456","fear/image0037373.jpg","fear","0.8688570911694554"
"7457","fear/image0037375.jpg","surprise","0.8683038294095589"
"7458","fear/image0037379.jpg","fear","0.683823136146297"
"7459","fear/image0037382.jpg","fear","0.7823287865591705"
"7460","fear/image0037399.jpg","fear","0.8153622157747067"
"7461","fear/image0037402.jpg","fear","0.8769272010105381"
"7462","fear/image0037405.jpg","anger","0.8544540719841135"
"7463","fear/image0037406.jpg","sad","0.7504172450204002"
"7464","fear/image0037408.jpg","fear","0.8128101230688392"
"7465","fear/image0037412.jpg","fear","0.8411028894730064"
"7466","fear/image0037415.jpg","fear","0.8216892956264361"
"7467","fear/image0037418.jpg","disgust","0.8617093126473148"
"7468","fear/image0037419.jpg","fear","0.8169987703894735"
"7469","fear/image0037422.jpg","fear","0.840866849565172"
"7470","fear/image0037427.jpg","anger","0.7264501808181514"
"7471","fear/image0037429.jpg","fear","0.8028314711742632"
"7472","fear/image0037430.jpg","disgust","0.7951228276974626"
"7473","fear/image0037434.jpg","fear","0.8016459503335939"
"7474","fear/image0037435.jpg","fear","0.8585607113576059"
"7475","fear/image0037439.jpg","fear","0.8174716712575036"
"7476","fear/image0037445.jpg","anger","0.832628964596628"
"7477","fear/image0037446.jpg","fear",""
"7478","fear/image0037447.jpg","fear","0.823847160414205"
"7479","fear/image0037450.jpg","fear",""
"7480","fear/image0037458.jpg","sad","0.8798303591348023"
"7481","fear/image0037460.jpg","fear","0.8546867773565269"
"7482","fear/image0037463.jpg","fear","0.6884959486385557"
"7483","fear/image0037465.jpg","sad","0.8868050435875158"
"7484","fear/image0037466.jpg","surprise","0.7677256974862645"
"7485","fear/image0037468.jpg","fear","0.7919260286300357"
"7486","fear/image0037471.jpg","fear","0.6255101203196709"
"7487","fear/image0037473.jpg","fear","0.8179425116314577"
"7488","fear/image0037476.jpg","fear","0.8772263517418031"
"7489","fear/image0037481.jpg","fear","0.8765601830684054"
"7490","fear/image0037482.jpg","fear","0.7897863047155037"
"7491","fear/image0037483.jpg","fear","0.8484868274439177"
"7492","fear/image0037485.jpg","fear","0.713718979057454"
"7493","fear/image0037491.jpg","fear","0.8635454111037387"
"7494","fear/image0037498.jpg","fear","0.8078575200041925"
"7495","fear/image0037502.jpg","sad","0.8155493335228706"
"7496","fear/image0037511.jpg","fear","0.8526904867252066"
"7497","fear/image0037519.jpg","fear","0.8378764968644612"
"7498","fear/image0037527.jpg","fear","0.8628611838668175"
"7499","fear/image0037529.jpg","fear","0.8908092794886183"
"7500","fear/image0037534.jpg","fear","0.8143565274619151"
"7501","fear/image0037550.jpg","anger","0.6804955392617209"
"7502","fear/image0037552.jpg","fear",""
"7503","fear/image0037558.jpg","disgust","0.7827158735817245"
"7504","fear/image0037559.jpg","surprise","0.7879637552793182"
"7505","fear/image0037560.jpg","anger","0.8309731891064165"
"7506","fear/image0037564.jpg","fear","0.875604692293973"
"7507","fear/image0037565.jpg","fear","0.7316915622660894"
"7508","fear/image0037579.jpg","surprise","0.8586930213361162"
"7509","fear/image0037580.jpg","fear","0.8929458404649466"
"7510","fear/image0037586.jpg","surprise","0.86055567585734"
"7511","fear/image0037590.jpg","disgust","0.8420745613524654"
"7512","fear/image0037597.jpg","disgust","0.7403924748172108"
"7513","fear/image0037601.jpg","fear","0.807937577503"
"7514","fear/image0037603.jpg","fear","0.8102076629829624"
"7515","fear/image0037606.jpg","fear","0.8182958697063288"
"7516","fear/image0037612.jpg","fear","0.8495428397803084"
"7517","fear/image0037614.jpg","fear",""
"7518","fear/image0037617.jpg","fear","0.7488863925846198"
"7519","fear/image0037623.jpg","surprise","0.8673607840679473"
"7520","fear/image0037625.jpg","fear","0.7697260549443516"
"7521","fear/image0037627.jpg","fear","0.8232773796152674"
"7522","fear/image0037629.jpg","fear",""
"7523","fear/image0037630.jpg","surprise","0.8561924400796329"
"7524","fear/image0037632.jpg","fear","0.8435320689287422"
"7525","fear/image0037637.jpg","fear","0.8873270288794859"
"7526","fear/image0037642.jpg","fear","0.8112589691671716"
"7527","fear/image0037646.jpg","fear","0.8569743638533105"
"7528","fear/image0037649.jpg","fear","0.8256208877996862"
"7529","fear/image0037650.jpg","disgust","0.8086497616539737"
"7530","fear/image0037653.jpg","surprise","0.8295681225826306"
"7531","fear/image0037657.jpg","fear","0.7125050380995106"
"7532","fear/image0037660.jpg","fear","0.8113857407540034"
"7533","fear/image0037664.jpg","fear","0.7559388312234764"
"7534","fear/image0037671.jpg","sad","0.8558603428602011"
"7535","fear/image0037673.jpg","anger","0.7994245557423939"
"7536","fear/image0037679.jpg","surprise","0.8175582225390816"
"7537","fear/image0037682.jpg","fear","0.8201038820850748"
"7538","fear/image0037686.jpg","fear","0.7903319746976027"
"7539","fear/image0037690.jpg","fear","0.8819367470429254"
"7540","fear/image0037691.jpg","fear","0.8657220821240474"
"7541","fear/image0037692.jpg","fear","0.8200538402739165"
"7542","fear/image0037693.jpg","surprise","0.8672744187905598"
"7543","fear/image0037694.jpg","fear","0.7986767084022461"
"7544","fear/image0037695.jpg","sad","0.8364785942547335"
"7545","fear/image0037699.jpg","fear","0.7944176328249358"
"7546","fear/image0037700.jpg","fear","0.6851138257414165"
"7547","fear/image0037704.jpg","surprise","0.7939611094298838"
"7548","fear/image0037707.jpg","fear","0.8355183223093718"
"7549","fear/image0037725.jpg","fear","0.8973023840198158"
"7550","fear/image0037726.jpg","disgust","0.7487760507238587"
"7551","fear/image0037738.jpg","sad","0.797123729060509"
"7552","fear/image0037744.jpg","fear","0.8345727162493034"
"7553","fear/image0037746.jpg","anger","0.7872627665137746"
"7554","fear/image0037747.jpg","fear","0.6132532546278866"
"7555","fear/image0037752.jpg","fear","0.6834147170626167"
"7556","fear/image0037754.jpg","disgust","0.8566528242870078"
"7557","fear/image0037759.jpg","fear","0.7916855729801512"
"7558","fear/image0037760.jpg","surprise","0.7713240699454044"
"7559","fear/image0037761.jpg","fear","0.873629411142351"
"7560","fear/image0037762.jpg","fear","0.8660730183754972"
"7561","fear/image0037767.jpg","fear",""
"7562","fear/image0037771.jpg","fear","0.8479356807402588"
"7563","fear/image0037776.jpg","surprise","0.8346739736052533"
"7564","fear/image0037777.jpg","fear","0.8594362968231014"
"7565","fear/image0037781.jpg","surprise","0.7885243612242196"
"7566","fear/image0037784.jpg","fear","0.834456317866769"
"7567","fear/image0037787.jpg","sad","0.78351826522338"
"7568","fear/image0037788.jpg","fear","0.7755969846431691"
"7569","fear/image0037789.jpg","fear","0.825415275663735"
"7570","fear/image0037794.jpg","fear","0.8049466784475209"
"7571","fear/image0037796.jpg","fear","0.8465536563997753"
"7572","fear/image0037802.jpg","fear","0.8237207709824453"
"7573","fear/image0037811.jpg","fear","0.756568219554351"
"7574","fear/image0037822.jpg","fear","0.8315350438012348"
"7575","fear/image0037825.jpg","fear",""
"7576","fear/image0037835.jpg","sad","0.7478269831504372"
"7577","fear/image0037837.jpg","fear","0.7777055734405248"
"7578","fear/image0037838.jpg","fear","0.7982052449087685"
"7579","fear/image0037843.jpg","surprise","0.7568731507449639"
"7580","fear/image0037845.jpg","surprise","0.7829521521472675"
"7581","fear/image0037848.jpg","fear","0.8812996499697592"
"7582","fear/image0037850.jpg","fear","0.8386117464047477"
"7583","fear/image0037851.jpg","fear","0.7985188219903573"
"7584","fear/image0037852.jpg","disgust","0.8463900482890521"
"7585","fear/image0037859.jpg","fear","0.8530294212083948"
"7586","fear/image0037861.jpg","fear","0.8457799236367722"
"7587","fear/image0037867.jpg","disgust","0.8358765180429594"
"7588","fear/image0037872.jpg","surprise","0.8009067031905714"
"7589","fear/image0037877.jpg","happy","0.7936726259198895"
"7590","fear/image0037891.jpg","fear","0.8100794867659163"
"7591","fear/image0037893.jpg","surprise","0.7873365753973217"
"7592","fear/image0037896.jpg","fear",""
"7593","fear/image0037902.jpg","fear","0.8717881996142943"
"7594","fear/image0037906.jpg","fear","0.7979102587634413"
"7595","fear/image0037908.jpg","happy","0.8002475096564509"
"7596","fear/image0037911.jpg","fear",""
"7597","fear/image0037912.jpg","fear","0.7814245931407818"
"7598","fear/image0037913.jpg","fear","0.7998943416081697"
"7599","fear/image0037918.jpg","surprise","0.7500168886071821"
"7600","fear/image0037920.jpg","sad","0.7627457566712634"
"7601","fear/image0037927.jpg","fear","0.814397475068371"
"7602","fear/image0037929.jpg","fear","0.8689622591579158"
"7603","fear/image0037930.jpg","fear","0.8225146753183787"
"7604","fear/image0037936.jpg","sad","0.8952900121757518"
"7605","fear/image0037938.jpg","anger","0.8496210516868673"
"7606","fear/image0037939.jpg","fear","0.8957702852897685"
"7607","fear/image0037941.jpg","fear","0.8198952429829025"
"7608","fear/image0037946.jpg","fear","0.8316400923025214"
"7609","fear/image0037949.jpg","surprise","0.8686873111806138"
"7610","fear/image0037959.jpg","fear",""
"7611","fear/image0037963.jpg","fear","0.7872021123539439"
"7612","fear/image0037968.jpg","fear","0.8359642285727357"
"7613","fear/image0037971.jpg","fear","0.8519357733100671"
"7614","fear/image0037972.jpg","fear","0.887458406422213"
"7615","fear/image0037976.jpg","fear","0.8399743821434754"
"7616","fear/image0037977.jpg","fear","0.7608320770406006"
"7617","fear/image0037979.jpg","anger","0.8315693050444082"
"7618","fear/image0037986.jpg","fear","0.8564131084264192"
"7619","fear/image0037990.jpg","surprise","0.7834599140480768"
"7620","fear/image0037991.jpg","fear",""
"7621","fear/image0037992.jpg","fear",""
"7622","fear/image0037994.jpg","fear","0.8267820222433425"
"7623","fear/image0037997.jpg","fear","0.8566302891371367"
"7624","fear/image0038003.jpg","fear","0.7568013097202478"
"7625","fear/image0038014.jpg","fear","0.8034879956881145"
"7626","fear/image0038015.jpg","fear","0.8704259749990919"
"7627","fear/image0038019.jpg","anger","0.7894327870482274"
"7628","fear/image0038020.jpg","fear","0.820150832599919"
"7629","fear/image0038021.jpg","fear","0.8311618020346365"
"7630","fear/image0038025.jpg","fear",""
"7631","fear/image0038030.jpg","sad","0.8559980172722542"
"7632","fear/image0038033.jpg","disgust","0.8540314121453011"
"7633","fear/image0038039.jpg","fear","0.8973637101854506"
"7634","fear/image0038044.jpg","fear","0.8421497950497825"
"7635","fear/image0038047.jpg","fear","0.8038190987107546"
"7636","fear/image0038052.jpg","fear","0.8777081355650797"
"7637","fear/image0038057.jpg","fear","0.8669506373914486"
"7638","fear/image0038064.jpg","disgust","0.7726656902752672"
"7639","fear/image0038073.jpg","fear",""
"7640","fear/image0038074.jpg","anger","0.8827065903493404"
"7641","fear/image0038077.jpg","fear","0.7014568791936505"
"7642","fear/image0038079.jpg","fear",""
"7643","fear/image0038088.jpg","surprise","0.8333780511039373"
"7644","fear/image0038090.jpg","surprise","0.8476095592135657"
"7645","fear/image0038095.jpg","fear","0.896029774418653"
"7646","fear/image0038098.jpg","surprise","0.8670224641596325"
"7647","fear/image0038101.jpg","fear",""
"7648","fear/image0038103.jpg","fear","0.7516437860264361"
"7649","fear/image0038115.jpg","fear",""
"7650","fear/image0038116.jpg","fear","0.8397316085866982"
"7651","fear/image0038117.jpg","fear",""
"7652","fear/image0038118.jpg","fear","0.8947550637780972"
"7653","fear/image0038124.jpg","fear","0.744643589693073"
"7654","fear/image0038133.jpg","fear","0.881155032197808"
"7655","fear/image0038140.jpg","fear","0.7743508662025133"
"7656","fear/image0038141.jpg","fear","0.8166199883635583"
"7657","fear/image0038142.jpg","fear",""
"7658","fear/image0038143.jpg","fear","0.8657931802899861"
"7659","fear/image0038149.jpg","surprise","0.8747698694779577"
"7660","fear/image0038154.jpg","fear","0.7529043166901063"
"7661","fear/image0038156.jpg","sad","0.8331520679512283"
"7662","fear/image0038161.jpg","fear",""
"7663","fear/image0038170.jpg","fear","0.8636879552322415"
"7664","fear/image0038176.jpg","fear","0.8094038965398404"
"7665","fear/image0038181.jpg","fear","0.7553646785336667"
"7666","fear/image0038184.jpg","fear","0.7781668167608018"
"7667","fear/image0038186.jpg","fear","0.8507837642710218"
"7668","fear/image0038189.jpg","fear","0.8230410764385333"
"7669","fear/image0038192.jpg","fear",""
"7670","fear/image0038193.jpg","fear","0.8601603598460914"
"7671","fear/image0038198.jpg","fear","0.8015657918037878"
"7672","fear/image0038203.jpg","fear","0.8182685903722612"
"7673","fear/image0038206.jpg","fear","0.8610138796107604"
"7674","fear/image0038209.jpg","surprise","0.8293042292708557"
